#histogram type: discrete-time histogram
#waiting_time_per_customer
#(lowerBound+upperBound)/2 ; probability
0,5;0,09328373175036098
1,5;0,04196414246751163
2,5;0,04046005133964383
3,5;0,03654941440718755
4,5;0,03594777795604043
5,5;0,035847505214182576
6,5;0,03440357773142949
7,5;0,03284935023263276
8,5;0,031636050056152734
9,5;0,03040269533130114
10,5;0,030192122573399646
11,5;0,027946013155783732
12,5;0,026361703834429647
13,5;0,0242760308037863
14,5;0,022481148724530723
15,5;0,02210011230547088
16,5;0,0193526391785657
17,5;0,018821193646719078
18,5;0,018871330017648003
19,5;0,017878629873255253
20,5;0,018079175356970963
21,5;0,017597866196053264
22,5;0,016715466067704157
23,5;0,015281565859136852
24,5;0,016093775068185465
25,5;0,014539547569388737
26,5;0,01382761110219798
27,5;0,012544120006417456
28,5;0,011411038023423713
29,5;0,011250601636451148
30,5;0,010709128830418739
31,5;0,010488528798331462
32,5;0,009756537782769132
33,5;0,008884164928605809
34,5;0,007580619284453714
35,5;0,007440237445852719
36,5;0,007510428365153217
37,5;0,008081982993742982
38,5;0,007430210171666934
39,5;0,007119364671907589
40,5;0,0065177282207604685
41,5;0,006196855446815338
42,5;0,0056754371891545
43,5;0,005364591689395155
44,5;0,005535055350553505
45,5;0,00537461896358094
46,5;0,005103882560564736
47,5;0,005083828012193165
48,5;0,004291673351516124
49,5;0,0041713460612867
50,5;0,003910636932456281
51,5;0,0029480186106208887
52,5;0,0029680731589924593
53,5;0,003218755013637093
54,5;0,0035596823359537945
55,5;0,0034193004973527997
56,5;0,002927964062249318
57,5;0,0029981549815498157
58,5;0,0028878549655061768
59,5;0,0025268730948179046
60,5;0,0024867639980747634
61,5;0,002115754853200706
62,5;0,0019452911920423551
63,5;0,00208567303064335
64,5;0,0019452911920423551
65,5;0,0022461094176159154
66,5;0,0015943365955398685
67,5;0,0015642547729825124
68,5;0,001674554789026151
69,5;0,0015141184020535858
70,5;0,0016043638697256538
71,5;0,0016946093373977219
72,5;0,0018650729985560724
73,5;0,0016845820632119366
74,5;0,0014940638536820152
75,5;0,0015442002246109417
76,5;0,0016344456922830098
77,5;0,0013937911118241618
78,5;0,0010929728862506015
79,5;0,008172228461415049
